Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
63,0,311,scip_knapsack,2,-41213314781,3600.019974,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
52,0,311,scip_knapsack,3,-41213314784,3600.018502,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
64,0,311,scip_knapsack,4,-41213314793,3600.014627,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
58,0,312,scip_knapsack,0,-44089950179,3600.042776,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
53,0,312,scip_knapsack,1,-44089950179,3600.029889,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
54,0,312,scip_knapsack,2,-44089950179,3600.03405,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
67,0,312,scip_knapsack,3,-44089950179,2433.869058,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
56,0,312,scip_knapsack,4,-44089950179,3600.030551,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
57,0,313,scip_knapsack,0,-41582492986,119.220526,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
60,0,313,scip_knapsack,1,-41582492986,123.025534,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
66,0,313,scip_knapsack,2,-41582492986,186.965842,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
50,0,313,scip_knapsack,3,-41582492986,115.09382,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
69,0,313,scip_knapsack,4,-41582492986,114.779598,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
70,0,314,scip_knapsack,0,-41933671629,100.149345,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
85,0,314,scip_knapsack,1,-41933671629,95.866658,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
72,0,314,scip_knapsack,2,-41933671629,93.130375,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
74,0,314,scip_knapsack,3,-41933671629,100.534483,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
81,0,314,scip_knapsack,4,-41933671629,102.333687,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
78,0,315,scip_knapsack,0,-40850919494,3600.045508,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
76,0,315,scip_knapsack,1,-40850919494,3600.03361,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
82,0,315,scip_knapsack,2,-40850919494,3600.078436,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
84,0,315,scip_knapsack,3,-40850919410,3600.030524,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
88,0,315,scip_knapsack,4,-40850919494,3600.039913,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
86,0,316,scip_knapsack,0,-45739279444,2781.202318,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
79,0,316,scip_knapsack,1,-45739279444,2943.077649,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
73,0,316,scip_knapsack,2,-45739279444,2877.609365,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
77,0,316,scip_knapsack,3,-45739279444,2914.947211,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
71,0,316,scip_knapsack,4,-45739279444,2798.963719,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
75,0,317,scip_knapsack,0,-40863018434,3600.09817,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
83,0,317,scip_knapsack,1,-40863018430,3600.015994,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
80,0,317,scip_knapsack,2,-40863018434,3600.00912,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
87,0,317,scip_knapsack,3,-40863018434,3600.005289,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
90,0,317,scip_knapsack,4,-40863018430,3600.015094,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
97,0,318,scip_knapsack,0,-37454897259,0.719692,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
89,0,318,scip_knapsack,1,-37454897259,0.7404229999999999,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
91,0,318,scip_knapsack,2,-37454897259,0.76564,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
95,0,318,scip_knapsack,3,-37454897259,0.7289669999999999,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
99,0,318,scip_knapsack,4,-37454897259,0.739964,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,0
98,0,319,scip_knapsack,0,-41488711643,3600.016202,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
94,0,319,scip_knapsack,1,-41488711643,3600.033282,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
92,0,319,scip_knapsack,2,-41488711643,3600.005906,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
