Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
96,4,319,scip_knapsack,1,-41486922392,2310.268006,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
98,4,319,scip_knapsack,2,-41486920815,944.697968,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
97,4,319,scip_knapsack,3,-41486921273,1763.043795,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
99,4,319,scip_knapsack,4,-41487014553,109.308281,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
100,4,320,scip_knapsack,0,-62640744632,3600.372474,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
101,4,320,scip_knapsack,1,-62640776734,3600.003287,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
102,4,320,scip_knapsack,2,-62640775628,3600.45345,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
103,4,320,scip_knapsack,3,-62640790129,3601.205738,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
104,4,320,scip_knapsack,4,-62640764491,3600.021285,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
105,4,321,scip_knapsack,0,-64773355539,292.992039,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
106,4,321,scip_knapsack,1,-64773350170,295.66002,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
107,4,321,scip_knapsack,2,-64773351920,323.930401,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
108,4,321,scip_knapsack,3,-64773359447,298.403104,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
109,4,321,scip_knapsack,4,-64773355539,275.47625,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
110,4,322,scip_knapsack,0,-55526616211,3600.019396,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
111,4,322,scip_knapsack,1,-55526559263,3600.003963,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
112,4,322,scip_knapsack,2,-55526651928,3600.012128,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
113,4,322,scip_knapsack,3,-55526663250,3600.031201,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
114,4,322,scip_knapsack,4,-55526639492,3600.183057,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
115,4,323,scip_knapsack,0,-57178229655,378.970693,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
116,4,323,scip_knapsack,1,-57178227675,348.29589,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
117,4,323,scip_knapsack,2,-57178227675,345.4102,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
118,4,323,scip_knapsack,3,-57178227675,355.349821,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
119,4,323,scip_knapsack,4,-57178227675,360.853572,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
120,4,324,scip_knapsack,0,-65136753175,3600.010846,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
121,4,324,scip_knapsack,1,-65136753175,3600.011688,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
122,4,324,scip_knapsack,2,-65136753175,3600.012261,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
123,4,324,scip_knapsack,3,-65136753175,3600.011325,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
124,4,324,scip_knapsack,4,-65136753175,3600.00749,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
125,4,325,scip_knapsack,0,-61624643432,218.253351,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
126,4,325,scip_knapsack,1,-61624643432,218.776979,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
127,4,325,scip_knapsack,2,-61624643432,228.956408,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
128,4,325,scip_knapsack,3,-61624634678,232.587532,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
129,4,325,scip_knapsack,4,-61624643432,227.254861,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
130,4,326,scip_knapsack,0,-61095404905,3600.917931,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
131,4,326,scip_knapsack,1,-61095416974,3600.486416,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
132,4,326,scip_knapsack,2,-61095539865,3601.270418,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
133,4,326,scip_knapsack,3,-61095403410,3600.032267,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
134,4,326,scip_knapsack,4,-61095539865,3600.320487,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
135,4,327,scip_knapsack,0,-64088418763,1692.632525,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
136,4,327,scip_knapsack,1,-64088398246,3206.781292,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
137,4,327,scip_knapsack,2,-64088402856,2617.660513,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
138,4,327,scip_knapsack,3,-64088405112,1612.402357,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
139,4,327,scip_knapsack,4,-64088282412,3600.009732,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
140,4,328,scip_knapsack,0,-64247075460,161.457103,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
141,4,328,scip_knapsack,1,-64247075460,163.97497,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
142,4,328,scip_knapsack,2,-64247073939,150.023846,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
143,4,328,scip_knapsack,3,-64247075460,165.841659,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
144,4,328,scip_knapsack,4,-64247075460,164.651616,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
145,4,329,scip_knapsack,0,-62239237983,1957.822,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
146,4,329,scip_knapsack,1,-62239226275,2140.273364,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
147,4,329,scip_knapsack,2,-62239258132,1521.012325,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
148,4,329,scip_knapsack,3,-62239258486,1524.029671,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
149,4,329,scip_knapsack,4,-62239234693,1859.884915,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
150,4,330,scip_knapsack,0,-64408452083,352.875871,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
